w2cog3pl,w2stdchn,w2stdmat,w2stdeng,w2stdtotal,w2a01,w2a03,w2a05,w2a0801,w2a16,w2a17,w2a2001,w2a2002,w2a2003,w2a2004,w2a2005,w2a2006,w2a2101a,w2a2101b,w2a2102a,w2a2102b,w2a2103a,w2a2103b,w2a2104a,w2a2104b,w2a22,w2a23,w2a27,w2a28,w2a29,w2a32,w2b18,w2b19,w2b20,w2b21,w2ba11,w2ba12,w2ba13,w2ba1400,w2ba1401,w2ba1402,w2ba1403,w2ba1404,w2ba1405,w2ba1500,w2ba1501,w2ba1502,w2ba1503,w2ba1504,w2ba1505,w2ba1701,w2ba1702,w2ba1703,w2ba1704,w2ba1705,w2ba1706,w2ba18,w2ba21,w2ba24,w2ba2601,w2ba2602,w2ba2603,w2ba2604,w2ba29,w2ba30,w2ba31,w2ba32,w2bb15,w2bb16,w2bb17,w2bb18,w2bb19,w2bb20,w2bc0201,w2bc0202,w2bc0203,w2bc0204,w2bc0205,w2bd01,w2bd02,w2be02,w2be03,w2be04,w2be06,w2be07,w2be08,w2be09,w2be11,w2be12,w2be13,w2be15,w2be16,w2be17,w2be18,w2be23,w2be24,w2ba09,w2ba10
-0.837050974,-4.143854404,-2.703095475,-2.287199335,-3.171794823,,0,0,1,1,0,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,5,3,3,6,9,,,6,2,3,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,3,3,4,1,1,2,2,2,2,4,8,5,2,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,3,8,1,1,2,2,3,3,6,3,1,0,0
-0.538344026,-0.468014475,-0.640483847,-0.006363532,-0.411282328,1,0,1,1,1,0,2,2,3,1,3,3,2,3,1,3,2,3,2,3,2,3,2,6,4,3,6,13,3,3,5,2,4,0,1,1,0,0,0,0,1,0,0,0,0,2,2,2,2,3,3,2,0,0,3,2,2,3,9,2,5,4,3,3,3,3,1,1,1,0,0,0,0,2,1,1,1,1,2,3,3,12,1,1,1,2,3,3,,3,1,1,1
0.392338991,0.022097516,0.664433714,0.739294327,0.609729143,0,0,0,1,1,0,2,2,2,1,2,2,1,2,2,2,1,2,1,1,3,3,2,7,2,3,7,6,7,3,6,2,3,0,1,1,0,1,0,0,0,1,0,0,0,2,2,2,2,2,2,2,1,1,2,2,2,2,7,1,7,4,,,,,,,0,0,0,0,1,2,2,1,1,2,2,3,6,6,1,1,2,2,3,4,6,3,1,0,0
1.014135003,1.002321497,0.706527829,0.827018781,0.89334344,0,0,0,1,1,0,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,7,1,3,7,5,5,3,5,2,2,0,1,1,0,0,0,1,0,0,0,0,0,2,2,3,3,3,3,4,0,1,2,2,2,3,8,4,5,4,3,3,1,1,1,1,1,0,0,0,0,1,2,1,1,2,1,1,7,8,1,1,2,1,1,7,5,3,1,1,1
0.074988,-0.386329143,0.033021991,0.563845419,0.155946267,0,0,0,1,1,0,2,2,2,2,1,1,3,3,2,2,3,3,2,2,3,3,2,7,2,2,7,8,6,2,6,1,4,0,1,1,0,0,0,0,1,1,0,0,0,2,2,2,2,2,2,4,1,1,3,3,2,3,7,4,5,3,1,1,1,3,1,1,1,0,0,0,0,1,2,1,1,2,1,1,8,1,1,1,2,1,1,8,1,3,1,0,0
1.099454999,0.103782848,1.211657207,1.002467689,0.987881539,0,,,1,1,0,3,3,3,3,3,3,2,3,2,3,2,3,2,3,2,3,1,8,4,2,9,11,5,2,6,2,5,0,1,1,0,0,0,0,1,0,0,0,0,2,2,2,1,3,3,4,0,1,2,3,3,2,7,12,5,4,3,1,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,8,2,1,1,2,1,3,8,5,3,1,1,0
0.795839012,0.448238456,0.706527829,-0.532710256,-0.260021369,,0,0,1,1,0,3,3,3,3,3,3,2,3,2,3,2,3,2,3,3,1,1,9,5,1,9,2,6,4,6,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,3,3,2,3,3,2,0,2,3,3,3,3,7,13,6,4,3,3,3,3,1,1,0,0,0,0,1,1,3,1,1,3,1,3,8,12,1,1,3,1,3,8,14,3,1,1,1
1.859397054,0.757265502,1.127468978,1.265641051,1.214772977,0,0,0,1,1,0,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,8,2,4,8,4,6,4,6,3,4,0,1,1,0,1,0,0,1,1,0,0,0,2,2,3,2,3,2,4,0,1,3,2,3,3,7,3,5,4,,,,,,,0,0,0,0,1,1,2,1,1,2,1,3,7,3,1,1,2,1,3,7,5,3,1,0,0
1.12032795,1.084006829,0.580245484,1.13405437,0.987881539,0,0,0,1,1,0,2,2,2,2,2,2,2,3,2,3,2,2,2,3,3,3,2,7,3,3,9,6,5,3,6,1,2,0,0,1,0,0,0,0,1,1,0,0,0,2,2,2,2,3,3,2,0,1,2,2,2,2,7,4,5,4,,,,,,,1,0,0,0,0,1,3,1,1,3,1,3,4,8,1,1,2,1,3,6,6,3,1,0,0
0.785189986,-0.71307047,0.874904289,0.519983192,0.439560564,0,0,0,0,1,0,3,3,3,2,3,2,2,2,2,2,2,3,2,2,2,2,2,7,4,3,8,3,5,3,4,2,3,0,1,1,0,1,0,0,1,1,0,0,1,2,2,2,2,2,2,4,0,1,2,2,2,2,7,4,5,2,1,1,3,3,1,1,0,0,0,0,1,1,3,1,1,3,1,1,7,7,1,1,3,1,3,,7,3,1,1,1
1.32120204,0.757265502,1.127468978,1.177916597,1.176957737,0,0,1,1,1,0,3,2,3,3,2,1,3,2,3,3,1,1,1,2,2,3,4,6,2,3,6,2,3,3,5,3,2,0,0,1,0,0,1,0,0,0,0,0,1,2,3,2,2,2,2,2,0,1,2,2,2,2,7,2,5,4,3,3,3,1,2,2,1,0,0,0,0,2,1,1,1,1,2,3,5,2,1,1,1,2,3,3,12,3,1,0,0
1.197613955,0.022097516,0.874904289,0.870881008,0.760990101,0,0,0,1,1,0,2,2,2,2,3,3,2,3,2,3,2,3,2,3,3,3,2,7,3,3,9,1,6,3,6,2,2,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,1,2,2,4,0,1,2,2,2,2,7,1,5,3,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,7,2,1,1,2,1,3,5,6,3,1,1,0
-0.303918988,-0.386329143,-2.57681313,0.936301519,-2.094060493,0,0,0,1,1,0,3,2,2,3,3,2,1,2,2,2,2,3,2,2,3,3,3,5,5,3,3,5,1,2,6,2,1,0,1,1,0,0,0,0,0,1,0,0,0,3,2,2,2,2,2,4,0,1,2,2,2,2,5,6,5,3,3,3,3,3,1,1,0,0,0,0,1,1,2,1,1,2,1,3,3,7,6,1,2,1,3,4,6,4,1,1,0
0.551374018,0.757265502,0.706527829,1.002467689,0.91225106,1,0,0,1,1,0,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,2,9,2,3,9,2,5,3,6,3,3,0,1,1,0,1,0,0,1,1,0,0,0,3,2,2,3,3,2,4,1,1,3,3,3,3,7,13,3,4,2,2,3,3,1,1,0,0,0,0,1,2,3,1,1,3,1,3,8,2,1,1,3,2,3,7,2,3,1,1,0
1.534695983,1.002321497,1.127468978,1.177916597,1.233680597,1,0,1,1,1,0,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,1,8,2,4,8,4,6,3,6,2,4,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,4,1,1,2,2,2,2,9,1,6,4,2,2,3,3,1,1,0,0,0,0,1,2,1,1,1,1,2,3,6,12,1,1,1,2,3,8,7,3,1,1,1
1.368590951,1.737489483,0.832810174,1.13405437,1.252588217,1,0,0,1,1,0,3,2,2,2,3,3,3,3,2,3,1,3,3,3,3,3,2,8,2,3,8,5,6,3,6,3,4,0,0,1,0,0,0,0,0,1,0,0,0,3,3,3,2,3,3,4,0,1,3,3,3,3,8,12,7,4,3,3,3,3,1,1,,,,,,2,2,1,2,3,2,1,7,7,1,1,2,2,3,8,7,3,1,1,1
1.129987001,-0.141273148,0.748621944,0.870881008,0.666452002,0,0,0,1,1,0,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,7,3,3,7,13,7,2,6,2,3,0,1,1,0,0,0,0,1,1,0,0,0,2,2,3,3,2,2,4,1,1,3,3,3,3,7,12,7,3,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,7,6,1,1,2,1,1,8,2,3,1,1,1
1.343927026,0.512209507,0.496057255,0.169085376,0.401745325,0,0,0,1,1,0,3,3,3,3,3,1,1,3,1,3,1,2,2,2,2,3,3,7,5,2,10,5,6,2,6,2,4,0,1,1,0,0,0,0,0,1,0,0,0,2,2,3,2,2,2,2,1,2,3,3,3,3,7,6,6,4,,,,,,,0,0,0,0,1,1,,1,1,2,1,3,7,12,1,1,2,1,3,7,12,3,1,1,0
0.553710997,0.757265502,0.664433714,1.090192143,0.93115868,0,0,0,1,0,,3,3,3,3,3,3,1,2,1,2,1,2,1,2,2,2,2,6,5,3,8,3,6,4,6,2,3,0,0,1,0,1,0,0,0,1,0,0,0,2,2,3,3,3,3,2,1,1,2,2,2,3,7,4,5,3,3,3,3,3,1,1,1,0,0,0,0,1,3,1,1,3,1,3,3,12,1,1,3,1,3,3,6,3,1,1,1
0.42545101,0.103782848,0.201398451,0.344534284,0.250484366,0,0,0,1,1,0,2,2,2,1,3,2,2,2,2,2,2,2,2,3,3,3,3,7,4,3,7,9,5,3,6,2,3,0,1,1,0,1,0,0,0,1,0,0,0,2,2,3,3,2,2,4,1,1,3,3,3,3,7,4,5,2,,,,,,,,,,,,1,3,1,1,3,1,1,7,4,1,1,3,1,3,4,5,3,1,1,0
1.067288041,0.920636165,0.53815137,1.13405437,0.93115868,0,0,0,1,1,0,3,2,2,2,3,3,3,3,2,3,2,3,1,2,3,3,3,7,3,4,7,6,5,3,6,2,3,0,1,1,0,0,0,1,0,0,0,0,0,2,2,3,3,3,3,2,0,1,3,3,3,3,7,6,2,3,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,6,9,1,1,2,1,1,7,2,3,1,1,0
0.790697992,1.084006829,1.085374863,1.046329916,1.176957737,0,0,0,0,0,1,2,2,1,1,2,1,1,3,1,3,1,3,1,3,1,3,1,7,1,2,8,2,6,3,5,3,3,0,0,1,1,1,0,0,0,1,0,0,0,2,3,3,2,3,3,4,0,2,3,3,3,3,9,1,6,3,,,,,,,0,0,0,0,1,1,,1,1,3,1,3,7,12,1,1,3,1,3,8,4,3,1,0,0
1.191311002,0.920636165,0.496057255,0.783156554,0.760990101,0,0,0,0,1,0,2,2,1,1,3,1,1,2,1,3,1,3,1,1,1,3,3,7,2,4,7,9,5,2,6,3,3,0,0,0,0,1,0,1,0,0,0,0,0,1,2,2,2,3,3,1,0,1,3,2,3,3,8,9,5,3,1,1,3,3,1,1,1,0,0,0,0,1,3,1,2,3,2,3,8,12,1,1,3,1,1,8,1,3,1,1,0
0.636062026,0.593894838,0.916998403,0.958605462,0.9500663,0,0,0,1,1,0,2,2,2,2,2,2,1,2,1,2,1,2,1,2,2,2,3,7,3,2,7,1,5,3,6,1,3,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,,3,3,2,1,1,3,3,3,3,7,4,3,3,1,3,3,1,1,1,0,0,0,0,1,1,2,1,1,2,1,1,8,2,1,1,1,1,3,7,14,3,1,0,0
0.737066984,0.593894838,0.832810174,1.002467689,0.93115868,1,0,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,,7,3,3,7,12,5,3,6,3,2,0,0,1,0,0,1,1,0,0,0,0,0,2,3,2,2,3,3,4,1,1,2,3,3,3,7,1,5,3,3,3,3,3,1,1,1,0,0,0,0,2,1,1,1,1,2,3,7,2,1,1,1,2,3,7,2,3,1,1,0
1.248515964,0.920636165,1.043280748,0.958605462,1.082419638,0,0,0,1,1,0,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,1,9,2,4,9,1,6,4,6,2,2,0,1,1,0,0,0,0,1,1,0,0,0,2,1,2,2,2,2,3,0,2,2,2,2,2,9,3,5,4,,,,,,,1,0,0,0,0,1,2,1,1,2,1,3,9,3,1,1,2,2,3,8,4,3,1,1,1
0.967514992,0.348838843,0.874904289,0.870881008,0.836620581,0,0,0,1,1,0,2,2,3,2,2,2,2,2,2,2,2,2,3,2,3,3,3,7,2,3,9,2,5,3,6,1,2,0,1,1,0,0,0,0,0,1,0,0,0,2,2,2,2,3,3,4,1,1,3,3,3,3,7,13,7,4,1,1,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,8,12,1,1,2,1,1,8,5,3,1,1,1
0.77847898,0.838950834,0.790716059,0.914743235,0.93115868,0,0,0,0,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,3,3,7,2,5,3,6,2,2,0,1,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,4,1,1,2,2,2,2,7,4,5,4,3,3,1,3,2,1,0,0,0,0,1,1,2,1,1,2,1,3,8,3,1,1,2,1,3,7,2,3,1,1,1
0.889136016,0.757265502,0.748621944,1.002467689,0.93115868,,0,0,1,1,0,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,8,2,3,9,6,5,3,6,3,3,0,1,1,0,0,0,0,0,1,0,0,0,3,3,3,3,2,2,2,1,1,2,2,1,3,9,3,5,4,2,2,3,3,1,1,0,0,0,0,1,1,3,1,1,3,1,1,9,3,1,1,3,2,2,9,3,3,1,1,0
0.595021009,0.348838843,0.159304336,1.177916597,0.647544382,0,0,0,1,1,0,2,3,2,2,3,3,1,2,1,1,1,1,1,2,2,3,3,7,3,3,7,4,5,3,6,3,4,0,1,1,0,0,0,0,1,1,0,0,0,2,2,2,2,3,3,2,0,1,2,2,3,2,9,13,7,2,3,3,3,3,1,1,0,0,0,0,1,1,3,1,1,3,2,3,7,3,1,1,3,1,3,8,2,3,1,1,1
1.300263047,0.430524175,0.706527829,0.25680983,0.515191044,0,0,0,1,1,0,2,3,1,1,3,2,3,2,2,2,2,2,2,2,3,3,2,7,4,4,7,4,5,3,6,3,2,0,0,1,0,0,0,0,0,1,0,0,0,3,2,2,2,3,3,4,1,1,3,3,3,3,7,4,5,4,1,3,3,3,1,1,0,0,0,0,1,1,2,1,1,2,1,3,8,2,1,1,2,1,3,7,5,3,1,0,0
1.623728991,0.512209507,1.085374863,1.177916597,1.101327258,1,0,1,1,1,0,2,2,2,1,2,2,2,3,2,3,3,3,2,2,2,3,3,7,3,3,7,4,7,3,6,3,3,0,1,1,0,0,0,0,1,1,0,0,0,2,2,2,2,2,2,4,1,1,2,3,3,2,7,4,5,3,3,3,3,3,1,1,1,0,0,0,0,2,2,1,1,2,2,3,6,12,1,1,1,2,3,3,12,3,1,1,1
1.180654049,1.002321497,0.706527829,0.870881008,0.91225106,1,0,1,1,1,0,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,6,3,3,6,8,5,2,5,3,1,0,0,1,0,1,0,1,0,0,0,0,0,2,2,2,2,2,2,4,1,1,2,2,2,3,7,2,5,4,2,3,3,3,1,1,,,,,,2,1,1,1,1,2,3,6,12,1,1,1,2,3,3,6,3,1,1,1
1.258978009,-0.059587816,0.832810174,0.651569873,0.628636763,0,0,0,1,1,0,3,2,2,2,3,3,1,2,1,2,2,2,1,1,2,2,2,5,4,2,4,13,5,2,6,3,3,0,0,1,0,0,0,0,0,1,0,0,0,2,2,3,2,3,2,4,0,1,2,1,2,2,7,4,7,2,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,7,2,1,1,2,1,3,7,5,3,1,0,0
1.076877952,0.757265502,0.832810174,1.090192143,1.006789159,1,0,1,1,1,0,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,8,2,3,8,6,4,3,6,3,3,0,1,1,0,0,0,0,1,1,0,0,0,2,3,3,2,3,3,4,0,2,3,3,3,3,8,4,3,4,2,3,3,3,1,1,1,0,0,0,0,2,,1,1,2,2,3,7,9,1,1,2,2,3,7,13,3,1,1,1
1.716403008,0.920636165,0.959092518,1.177916597,1.139142498,0,0,0,1,1,0,2,2,2,2,3,2,2,3,2,3,1,2,2,2,2,3,1,7,2,3,7,1,5,3,6,2,3,0,1,1,0,0,0,0,0,1,0,0,0,2,2,2,2,3,2,2,0,2,3,3,3,3,7,3,5,3,1,1,3,3,1,1,,,,,,1,2,1,1,2,1,3,7,8,1,1,2,1,1,8,2,3,1,1,0
0.531350017,0.67558017,0.664433714,1.13405437,0.93115868,0,0,0,1,1,0,3,2,2,2,2,2,2,3,2,3,2,3,2,3,2,3,2,7,2,4,7,6,5,3,6,3,3,0,0,1,0,0,0,0,0,1,0,0,0,2,2,2,2,3,3,4,1,1,3,3,3,3,7,4,5,3,1,1,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,1,8,1,1,1,2,1,3,7,2,3,1,0,0
1.520845056,0.593894838,1.211657207,1.046329916,1.120234878,0,0,0,1,0,1,3,2,2,2,3,3,2,3,3,3,2,3,3,3,2,2,1,8,2,4,8,2,5,4,6,3,1,0,1,1,0,0,0,0,1,1,0,0,0,3,3,3,2,2,2,4,0,1,2,2,2,2,8,3,6,4,1,1,3,3,1,1,0,0,0,0,1,1,2,1,1,2,1,3,4,12,1,1,2,1,3,7,5,3,1,0,0
1.717169046,0.920636165,1.001186633,1.221778824,1.176957737,0,,0,1,0,1,3,3,3,3,3,3,2,2,2,2,2,2,1,1,2,2,1,9,1,4,10,13,6,4,6,2,3,0,0,1,0,1,0,0,0,1,0,0,0,2,2,2,1,2,2,4,0,2,3,3,3,3,8,13,5,3,3,3,3,3,1,1,1,0,0,0,0,1,2,1,2,2,2,3,8,12,1,1,2,1,3,8,12,4,1,1,0
1.284705997,1.492433488,1.043280748,1.13405437,1.290403456,0,0,0,1,1,0,2,2,2,2,2,2,3,3,2,2,2,2,3,3,3,3,4,7,1,4,7,4,5,3,6,3,3,0,1,1,0,0,0,0,1,1,0,0,0,2,2,2,2,2,2,4,0,1,3,3,3,3,7,4,5,4,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,1,7,2,1,1,2,1,1,7,2,3,1,0,0
0.794264972,1.084006829,0.580245484,1.177916597,1.006789159,0,0,0,1,1,0,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,8,3,3,8,11,6,3,6,1,4,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,2,3,3,2,0,1,2,2,2,2,8,13,7,3,1,1,3,3,1,1,,,,,,1,2,1,1,2,1,3,4,6,1,1,2,1,3,7,2,3,1,1,0
0.511988997,0.838950834,1.043280748,1.046329916,1.101327258,0,0,1,1,1,0,2,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,2,7,4,2,7,2,5,3,6,3,3,0,1,1,0,1,0,0,1,1,0,0,0,2,2,2,2,2,2,4,1,1,3,2,3,3,7,1,7,4,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,3,8,1,1,2,1,3,3,8,3,1,0,0
0.746872008,0.67558017,0.916998403,0.914743235,0.9500663,1,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,8,3,4,8,3,5,4,6,2,2,0,1,1,0,0,0,0,1,1,0,0,0,2,2,2,1,3,3,2,1,2,3,3,3,2,7,2,5,4,3,3,3,3,1,1,1,0,0,0,0,2,2,1,1,2,2,3,8,2,1,1,2,2,3,7,6,3,1,1,1
1.695914984,1.084006829,0.874904289,0.783156554,0.968973919,1,0,0,1,1,0,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,3,2,8,2,4,8,2,5,4,4,3,3,0,0,0,0,0,1,1,0,0,0,0,0,2,3,3,2,3,3,4,0,1,3,3,2,2,7,2,5,4,3,3,3,3,1,1,1,0,0,0,0,2,3,1,2,3,2,1,8,2,1,2,3,2,3,8,2,4,1,1,1
1.781409025,0.838950834,0.622339599,1.090192143,0.93115868,0,0,0,1,1,0,3,2,3,3,3,3,2,3,3,3,2,2,2,2,3,3,2,8,2,3,7,2,5,3,6,2,3,0,1,1,0,0,0,0,0,0,0,0,1,2,2,2,2,3,3,2,0,1,2,2,2,2,8,1,5,3,3,3,3,3,1,1,0,1,0,0,0,1,2,1,1,1,2,3,7,7,1,1,2,2,3,3,7,3,1,1,1
0.959809005,1.247377492,0.832810174,1.090192143,1.120234878,0,0,0,1,1,0,2,1,2,3,3,2,1,2,1,2,2,3,2,3,2,2,1,8,2,3,8,4,5,3,6,1,2,0,0,1,0,0,0,1,0,0,0,0,0,2,2,3,2,3,3,4,0,1,3,3,2,3,7,4,5,4,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,7,2,1,1,2,1,3,7,2,3,1,0,1
0.273844987,0.348838843,0.580245484,0.212947603,0.420652944,1,0,1,1,1,0,3,3,2,3,3,3,2,3,1,2,1,2,1,1,3,3,3,6,4,3,7,10,4,2,6,3,1,0,1,1,0,0,0,1,0,0,0,0,0,2,2,3,2,3,3,2,0,1,2,2,2,2,7,2,5,2,3,3,3,3,1,1,,,,,,2,1,1,1,1,2,3,3,8,1,1,1,2,3,2,14,3,1,0,1
0.530934989,0.67558017,0.706527829,0.783156554,0.798805341,1,0,1,1,1,0,3,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,7,3,3,7,2,5,3,6,,3,0,0,1,0,0,0,1,0,0,0,0,0,3,3,2,2,3,2,2,1,,1,2,3,2,9,13,5,4,3,3,3,3,1,1,1,0,0,0,1,2,2,1,1,1,2,3,2,12,1,1,1,2,3,8,5,3,1,0,1
1.781409025,1.410748156,1.169563093,1.221778824,1.366033936,0,0,0,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,9,1,4,9,12,6,4,6,3,3,0,1,1,0,0,0,0,1,1,0,0,0,2,2,3,2,3,3,4,0,1,2,2,2,2,8,4,5,4,1,3,1,1,2,2,1,0,0,0,0,1,2,1,1,2,1,3,8,3,1,1,2,1,3,8,4,3,1,1,1
1.452962041,0.67558017,0.874904289,0.827018781,0.89334344,1,0,0,0,0,1,2,2,2,1,2,2,2,3,2,3,1,3,3,3,2,3,2,9,4,3,9,3,6,2,6,3,3,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,1,2,2,4,1,1,2,2,2,3,9,3,6,3,3,3,3,3,1,1,1,0,0,0,0,2,1,1,2,1,2,3,2,8,1,1,1,2,3,4,6,2,1,1,1
1.406757951,1.084006829,0.959092518,1.221778824,1.195865357,0,0,0,1,1,0,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,8,4,3,9,3,6,3,6,3,4,0,1,0,0,0,0,1,0,0,0,0,0,2,2,2,2,3,3,4,0,1,3,3,3,3,9,3,7,3,3,1,3,3,1,1,1,0,0,0,0,,,1,1,3,1,3,7,5,1,1,3,1,3,8,5,3,1,1,0
1.13084197,0.593894838,0.959092518,0.914743235,0.9500663,0,0,0,1,1,0,3,2,2,2,3,3,2,2,2,2,2,2,2,3,2,3,2,8,3,4,9,13,4,4,6,1,1,0,0,1,0,0,0,0,1,0,0,0,0,3,2,2,3,2,3,4,1,1,3,3,3,3,7,2,5,3,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,4,9,1,1,2,1,3,4,9,3,1,1,0
1.021623015,1.084006829,0.790716059,1.046329916,1.044604399,1,0,1,1,1,0,1,1,3,2,2,2,3,3,2,3,1,1,2,2,2,2,2,7,1,4,9,2,5,3,6,2,1,0,0,1,0,0,0,1,0,0,0,0,0,2,2,2,1,2,2,5,1,1,2,2,2,2,7,12,5,4,2,2,3,3,1,1,0,0,0,0,1,2,3,1,2,3,2,3,6,12,1,1,2,2,3,6,14,3,1,1,0
0.886859,0.348838843,0.580245484,0.476120965,0.534098663,,0,0,0,1,0,2,1,1,2,3,3,1,1,1,1,1,1,1,1,2,2,1,8,2,4,8,6,6,3,6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,3,0,0,1,1,1,1,8,6,6,4,3,3,3,3,1,1,0,0,0,0,1,,1,1,1,2,,3,7,2,1,1,1,,3,6,10,3,1,0,0
1.36185503,1.247377492,0.916998403,1.046329916,1.139142498,0,0,0,1,,0,3,2,2,2,2,2,2,3,2,2,3,3,2,2,3,3,1,8,2,4,9,4,5,4,6,2,3,0,1,1,0,1,0,0,1,0,0,0,0,2,2,2,2,2,2,4,0,1,2,2,3,2,8,4,5,4,3,3,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,7,12,1,1,2,1,3,6,6,3,1,1,1
0.011677,0.103782848,0.53815137,0.388396511,0.420652944,0,0,0,0,1,0,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,3,5,3,4,8,1,3,3,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,3,3,3,2,3,3,4,1,1,3,3,3,3,7,4,3,4,3,3,3,3,2,2,,,,,,,2,1,1,2,1,3,6,6,1,1,2,1,3,6,6,3,1,1,1
0.868843973,1.410748156,0.748621944,0.958605462,1.063512019,1,0,0,1,1,0,3,3,3,3,3,3,3,3,2,2,1,1,2,2,3,3,2,7,2,3,8,12,6,3,6,3,3,0,1,1,0,0,0,0,0,1,0,0,0,3,3,3,3,3,3,4,0,2,3,3,3,3,7,4,5,4,3,3,3,3,1,1,1,0,0,0,0,2,1,1,1,1,2,3,3,12,1,1,1,2,3,3,9,3,1,0,0
0.377700001,-0.631385138,-0.682577961,-0.444985802,-0.657081386,1,0,1,1,1,0,3,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,3,7,2,4,7,11,5,4,6,2,3,0,0,1,0,0,0,0,0,0,0,0,1,2,3,3,1,3,3,3,0,1,3,2,3,2,7,11,7,2,3,3,3,3,1,1,1,0,0,0,1,2,,1,1,2,2,3,8,14,1,2,2,2,3,3,14,3,1,1,1
-0.058391999,-0.304643811,0.496057255,-0.094087986,0.099223407,0,0,1,0,1,1,2,2,2,2,2,2,2,2,3,,,1,2,2,2,2,3,6,2,2,7,12,6,3,6,2,3,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,1,1,2,2,2,2,7,4,,,3,3,3,3,1,1,0,0,0,0,1,1,2,1,1,2,1,3,8,14,1,1,2,1,3,8,14,3,1,1,0
1.534695983,1.247377492,0.874904289,1.265641051,1.214772977,1,0,1,1,1,0,2,2,2,2,2,2,2,3,2,3,2,3,2,3,3,3,2,9,5,,7,12,7,3,6,3,3,0,0,1,0,0,0,0,0,1,0,0,0,2,3,2,2,2,2,4,0,1,3,3,3,3,9,1,7,4,3,3,3,3,1,1,0,0,0,0,1,2,1,1,1,1,2,3,3,2,1,1,,2,3,8,12,3,1,1,0
1.281522036,0.757265502,0.874904289,0.519983192,0.779897721,0,0,0,0,1,0,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,3,2,8,2,3,8,4,5,3,6,3,4,0,1,1,0,1,0,0,1,0,0,0,0,2,1,2,1,3,2,4,0,1,2,2,2,2,9,4,5,4,2,2,3,3,1,1,1,0,0,0,0,1,2,1,1,2,1,3,7,2,1,2,2,2,3,7,12,3,1,0,0
0.476498008,0.512209507,0.916998403,0.783156554,0.8555282,1,0,0,1,1,1,3,3,3,2,3,2,2,3,2,3,3,3,1,1,2,3,3,7,2,3,8,1,3,2,6,3,4,0,1,1,0,0,0,0,1,1,1,0,0,2,2,3,2,3,3,4,1,1,3,2,2,2,7,2,7,3,3,3,3,3,1,1,1,0,0,0,0,2,3,1,1,3,2,3,8,2,1,1,3,2,3,8,2,3,1,0,0
