w2a01,w2a03,w2a05,w2a0801,w2a16,w2a17,w2stdtotal
1,0,1,1,0,1,0.530730921
0,0,0,1,1,0,0.682368327
0,0,1,1,1,0,0.379093515
0,0,0,1,1,0,-0.395942116
0,0,1,1,1,0,0.665519726
0,0,0,1,1,0,0.379093515
0,0,1,1,1,0,0.732914129
1,0,1,1,1,0,0.76661133
1,0,1,1,1,0,0.884551535
0,0,1,1,1,0,0.614973924
0,0,0,1,1,0,0.412790716
0,0,1,1,1,0,0.311699112
0,0,0,1,1,0,0.682368327
1,0,1,1,1,0,0.328547713
0,0,1,1,1,0,0.968794538
0,0,0,1,1,0,0.564428122
0,0,0,1,1,0,0.834005733
0,0,0,1,1,0,0.631822525
0,0,0,1,1,1,0.564428122
0,0,1,1,1,0,0.160061706
0,0,1,1,1,0,-0.042121502
0,0,0,1,0,1,0.51388232
0,0,1,1,1,0,0.143213106
0,0,0,1,1,0,0.74976273
1,0,0,1,1,0,0.665519726
0,0,0,1,1,0,0.682368327
0,0,0,1,1,0,0.362244914
0,0,0,1,1,0,0.935097337
0,0,0,1,1,0,0.665519726
0,0,0,1,1,0,0.732914129
0,0,0,1,1,0,0.530730921
1,0,0,1,1,0,0.581276723
0,0,0,1,0,0,0.76661133
0,0,1,1,1,0,-0.26115331
1,0,1,1,1,0,0.783459931
0,0,1,1,1,0,0.395942116
0,0,0,1,1,0,0.547579522
1,0,1,1,1,0,0.294850512
0,0,0,1,1,0,0.109515904
0,0,0,1,1,0,0.547579522
0,0,1,1,1,0,0.564428122
0,0,0,1,1,0,0.564428122
0,0,0,1,1,0,0.193758908
1,1,1,1,0,1,0.26115331
0,0,1,1,1,0,0.716065528
0,0,1,1,0,0,0.530730921
0,0,1,1,0,1,0.278001911
0,0,0,1,1,0,-0.143213106
0,0,0,1,1,0,-0.311699112
0,0,0,1,1,0,-0.951945938
0,0,0,1,1,0,0.120431944
0,0,0,1,1,0,0.710132967
0,0,0,1,1,0,-0.345396314
0,0,0,1,1,0,0.0084243
0,0,0,0,1,1,-2.384076994
1,0,1,1,1,0,-0.362244914
1,0,0,1,1,1,-2.316682591
0,0,0,1,1,1,0.160061706
0,0,0,1,1,0,-2.855837813
0,0,0,1,1,0,-2.973778017
0,0,0,1,1,0,-0.311699112
0,0,0,1,1,0,0.160061706
0,0,0,1,1,0,-2.973778017
1,0,1,1,0,0,-2.872686413
0,0,0,1,1,0,0.362244914
0,0,0,0,0,1,-0.884551535
0,0,1,1,1,0,-0.210607508
0,0,1,1,1,0,0.558495561
0,0,1,1,1,0,0.170977746
0,0,1,1,1,0,-0.345396314
0,0,0,1,1,0,-2.78844341
1,0,0,1,1,0,-0.058970102
0,0,1,1,0,1,0.828073172
0,0,0,1,1,0,-0.985643139
0,0,0,1,1,0,-0.126364505
0,0,0,1,1,0,-0.109515904
0,0,0,1,1,0,0.52479836
0,0,0,1,1,0,0.979710578
0,0,0,1,1,0,-0.564428122
1,0,0,1,1,0,-3.04117242
1,1,1,1,1,0,-2.973778017
0,0,1,1,1,1,0.760678769
1,0,1,1,1,0,0.025272901
0,0,0,1,1,0,0.693284367
0,0,0,1,1,0,-0.042121502
1,0,0,1,1,1,0.143213106
0,0,0,1,1,0,-2.822140611
0,0,0,1,1,0,0.817157132
0,0,1,1,1,0,-0.109515904
1,0,1,1,1,0,0.227456109
1,0,1,1,1,0,0.716065528
1,0,0,1,1,0,0.126364505
1,0,0,1,1,0,0.732914129
0,0,0,1,1,0,0.49703372
0,0,0,1,1,0,0.176910307
0,0,0,1,1,0,0.884551535
0,0,0,1,1,0,0.648671126
0,0,1,1,1,0,0.227456109
0,0,0,1,1,0,0.631822525
0,0,0,1,1,0,0.800308532
1,0,1,1,1,0,0.564428122
0,0,0,1,1,0,-0.648671126
1,0,0,1,1,0,0.598125324
0,0,0,1,1,0,0.609041363
0,0,1,1,1,0,0.581276723
0,0,1,1,1,0,0.682368327
1,0,0,1,1,0,0.614973924
0,0,0,1,1,0,0.362244914
0,0,0,1,1,0,0.564428122
0,,0,1,1,0,0.193758908
1,0,1,1,1,0,-0.143213106
0,0,0,1,0,0,0.176910307
0,0,0,1,1,1,0.395942116
0,0,1,1,1,0,0.176910307
0,0,0,1,1,0,0.901400136
0,0,0,1,1,0,-0.092667304
1,0,1,1,0,0,0.834005733
0,0,0,1,1,0,0.834005733
0,0,0,1,1,0,0.176910307
0,,0,1,1,0,0.631822525
0,0,1,1,1,0,0.379093515
0,0,0,1,1,0,0.328547713
1,0,0,1,1,0,1.036188941
0,0,1,1,1,0,0.311699112
1,0,0,1,1,0,0.817157132
1,0,0,1,1,0,-2.330405741
1,0,1,1,1,1,-3.171794823
1,0,0,1,1,0,-3.105618153
1,0,1,1,1,0,0.933345724
1,0,0,1,1,0,-2.43439765
1,1,1,1,1,0,-2.141329542
1,0,1,1,0,1,-3.162341013
1,0,1,1,1,0,0.933345724
1,0,1,1,1,0,0.564647137
1,0,0,1,1,0,0.999522394
1,0,1,1,1,0,-0.571997097
1,0,1,1,1,0,-0.392374708
1,0,1,1,1,0,0.772630956
1,0,0,1,1,0,-0.902880444
1,0,1,1,1,0,0.810446195
1,0,1,1,1,0,0.602462377
1,0,0,1,1,0,0.971160964
1,0,1,1,1,0,0.498470468
1,0,1,1,1,0,-0.307290419
1,0,0,1,1,0,0.763177146
1,0,1,1,0,1,-3.152887203
1,0,1,1,1,0,0.31884808
1,0,1,1,1,1,0.129771881
1,0,1,1,1,0,0.611916187
1,0,1,1,1,0,0.706454286
1,0,1,1,1,0,-2.500574319
1,0,1,1,1,0,-2.566750988
1,0,0,1,1,0,0.904984294
1,0,0,1,1,0,-2.755827187
1,1,0,1,1,0,-2.122421922
1,0,1,1,1,0,-2.443851459
,,1,1,1,0,-2.623473848
1,0,1,1,1,0,-3.001626244
1,0,1,1,1,0,-2.112968112
1,0,1,1,1,0,0.706454286
1,0,1,1,1,0,-2.784188616
1,0,1,1,1,0,0.517378088
1,1,1,1,1,0,-2.708558137
1,0,1,1,1,0,0.025779972
1,0,1,1,1,0,-2.311498121
1,0,0,1,1,0,-2.462759079
1,0,0,1,1,0,0.035233782
1,1,1,,1,0,-2.35876717
0,1,0,1,,0,-3.209610062
1,0,1,1,1,0,-3.360871021
1,0,1,1,1,0,-2.566750988
1,1,0,1,1,0,0.772630956
1,0,1,1,1,1,-2.736919567
1,0,0,1,1,0,0.507924278
1,1,1,1,1,0,-2.784188616
1,1,1,1,1,0,-2.736919567
1,,1,1,1,0,-3.133979583
1,1,1,1,0,0,-2.046791443
0,0,0,1,1,0,-0.354559469
0,0,1,1,1,0,0.88388963
0,0,0,1,1,0,0.174853887
0,0,0,1,0,0,0.205402361
0,0,1,1,1,0,-0.430189948
0,0,1,1,1,0,0.231576746
0,0,0,1,1,0,1.186411547
0,0,0,0,1,0,0.042500548
0,0,0,1,1,0,0.562460093
0,0,0,1,1,0,0.070861978
0,0,0,1,1,0,0.212669126
0,0,0,1,1,0,1.167503928
0,0,0,0,1,0,0.808259151
0,0,0,1,1,0,0.742082481
0,0,0,1,1,0,0.760990101
0,0,0,1,1,0,0.3377557
0,0,1,1,1,0,0.90279725
0,0,0,1,1,0,0.205402361
0,0,0,1,1,0,0.118131027
0,0,0,1,1,0,-2.36822098
0,0,0,1,1,0,-0.638173766
0,0,1,1,1,0,0.647544382
0,0,1,1,1,0,-2.027883823
1,0,0,1,0,0,1.139142498
0,0,0,1,1,0,0.061408168
0,0,1,1,1,0,0.108677217
0,0,1,1,1,0,0.553006283
0,1,0,1,1,0,0.94061249
0,0,1,1,1,0,0.562460093
0,0,1,1,1,0,0.543552473
0,0,1,1,1,0,0.278845796
0,0,0,1,1,0,0.385024749
0,0,1,1,1,0,0.373383895
0,0,0,1,1,0,-0.411282328
0,0,1,1,0,1,0.90279725
0,0,0,1,1,0,0.193761506
0,0,0,1,1,0,1.101327258
0,0,0,1,1,0,0.025779972
0,0,0,1,1,0,1.101327258
0,0,0,1,1,0,0.224309981
0,0,0,1,1,0,0.675905812
0,0,0,1,1,0,1.158050118
0,0,0,1,1,0,0.401745325
0,0,1,1,1,0,0.214856171
0,0,0,1,1,0,0.486829614
0,0,0,1,1,0,0.87443582
0,0,0,1,1,0,0.997335349
0,0,0,1,1,0,0.8555282
0,0,0,1,1,0,0.467921994
0,0,0,1,1,0,0.505737234
0,0,0,1,1,0,-0.496366617
1,0,0,1,1,0,0.250484366
0,0,0,1,1,0,0.971160964
0,0,0,1,1,0,0.87443582
0,0,0,1,1,0,0.628636763
0,0,0,1,1,0,-2.850365286
0,0,0,1,1,0,-0.997418543
0,0,0,1,1,0,0.836620581
0,0,0,1,1,0,0.978427729
0,0,0,1,1,0,0.779897721
0,0,1,1,1,0,1.214772977
0,0,0,1,1,0,0.363930085
0,0,0,1,1,0,1.120234878
0,0,1,1,1,0,0.94061249
0,0,0,1,1,0,0.666452002
0,0,0,1,1,0,1.120234878
1,0,1,1,1,0,0.668639047
0,0,0,1,1,0,0.656998192
1,0,0,1,1,0,0.29994046
0,0,1,1,1,0,0.118131027
0,0,0,1,1,0,0.354476275
0,0,0,1,1,0,0.829353815
0,0,1,1,1,0,0.486829614
0,0,0,1,1,0,0.231576746
0,0,0,1,1,0,1.063512019
0,0,0,1,1,0,0.987881539
0,0,1,1,1,0,0.723174862
0,0,0,1,1,0,1.006789159
0,0,1,1,1,0,-0.590904716
0,0,1,1,1,0,0.158133311
0,0,0,1,0,1,0.94061249
0,0,0,1,1,0,-0.373467088
0,0,0,1,1,0,1.016242969
0,0,0,1,1,0,0.486829614
0,0,0,1,1,0,1.082419638
0,0,0,1,1,0,0.420652944
0,0,0,1,1,0,0.174853887
0,0,1,1,1,0,0.817712961
0,0,0,1,1,1,0.93115868
0,0,1,0,1,0,0.808259151
0,0,0,1,1,0,0.326114845
0,0,0,1,1,0,0.952253344
0,0,0,1,1,0,1.167503928
0,0,0,1,0,0,0.411199134
0,0,0,1,1,0,0.137038647
0,0,0,1,1,0,0.93115868
0,0,0,1,1,0,0.846074391
0,1,0,1,1,0,-0.827249964
0,0,0,1,1,0,0.789351531
0,0,1,1,1,0,0.581367713
0,0,0,1,1,0,0.543552473
0,0,0,1,1,0,0.779897721
0,0,1,1,0,0,0.269391986
1,0,1,1,1,0,-0.260021369
0,0,0,0,0,1,0.099223407
0,0,0,1,1,0,-0.278928989
0,0,1,1,1,0,0.704267242
0,0,0,1,1,0,-0.392374708
0,0,1,1,1,0,0.326114845
0,0,1,1,1,0,0.411199134
0,0,0,1,1,0,0.713721052
0,0,1,1,1,0,1.158050118
1,0,0,1,0,0,0.9500663
0,0,1,1,0,1,0.647544382
0,0,1,1,1,0,0.155946267
1,0,1,0,0,1,0.87443582
0,0,0,1,1,0,0.534098663
1,0,1,1,1,0,0.553006283
0,0,0,0,1,0,0.553006283
0,0,0,1,1,0,0.401745325
0,0,0,1,1,0,0.571913903
0,0,1,0,1,1,-0.486912807
0,0,0,1,1,0,0.742082481
0,0,1,0,0,1,0.345022465
0,0,1,0,1,0,-0.14657565
0,0,0,1,1,0,-0.392374708
0,0,1,1,1,0,0.458468184
0,0,0,1,1,0,0.148679501
0,0,1,1,1,0,-0.108760411
0,0,0,0,,,0.099223407
0,0,1,1,1,0,0.609729143
1,0,1,1,1,0,0.042500548
0,0,1,1,1,0,-0.675989006
0,0,1,1,1,0,-0.940695683
0,0,0,1,1,0,-0.808342344
0,0,0,1,1,0,0.413386179
0,0,0,1,1,0,0.678092856
0,0,0,1,1,0,0.28103284
0,0,0,1,1,0,-2.642381468
1,0,1,1,0,1,-2.131875732
1,0,1,1,1,0,-0.278928989
0,0,0,1,1,0,-2.642381468
0,0,1,1,1,0,-2.925995765
0,0,0,1,1,0,1.082419638
0,0,1,1,1,0,0.836620581
0,0,1,1,1,0,0.742082481
0,0,0,1,1,0,0.968973919
0,0,0,1,1,0,1.082419638
0,0,0,1,1,0,0.590821523
0,0,1,1,1,0,0.760990101
0,0,0,1,1,0,0.704267242
0,0,0,1,1,0,0.723174862
0,0,0,1,1,0,0.345022465
0,0,1,1,1,0,-0.014222312
0,0,0,1,1,0,-0.16548327
0,0,0,1,1,0,0.326114845
0,0,1,1,0,1,0.640277617
0,0,0,1,1,0,0.042500548
0,1,0,1,1,0,0.212669126
0,0,0,1,1,0,0.742082481
0,0,0,1,1,0,0.363930085
0,0,0,1,1,0,-0.524728047
0,0,0,1,1,0,-0.260021369
0,0,0,0,1,0,0.742082481
0,0,0,1,1,0,0.496283424
0,0,1,1,1,0,-0.638173766
1,1,0,0,0,1,0.307207225
0,0,1,1,1,0,-0.732711865
0,0,0,1,1,0,-0.316744229
0,,0,1,1,0,0.507924278
0,0,0,1,1,0,-0.335651849
1,0,1,1,1,0,-2.718011947
0,0,1,0,1,0,0.583554757
0,0,1,1,1,0,0.715908096
0,0,1,1,1,0,-2.642381468
0,0,0,1,1,0,0.91225106
0,0,0,1,1,0,0.89334344
0,0,0,1,1,0,1.120234878
0,0,,0,1,1,1.243134407
0,0,0,1,1,0,0.968973919
0,0,0,1,0,0,0.968973919
0,0,0,1,1,0,0.86498201
0,0,0,1,1,0,0.836620581
0,0,0,1,0,0,-0.052037551
0,0,0,1,1,0,-0.23165994
0,0,0,1,1,0,-0.865065204
0,0,0,1,1,0,0.836620581
0,0,0,1,1,0,0.401745325
0,0,1,1,1,0,-0.127668031
0,0,0,1,1,0,-0.137121841
0,0,0,1,1,,0.203215316
0,0,0,1,1,0,-0.439643758
0,0,0,1,1,0,0.203215316
0,0,0,1,1,0,1.271495837
1,1,0,1,1,0,0.553006283
0,0,1,1,1,0,0.732628672
0,0,0,1,1,0,0.392291515
0,0,0,1,1,0,-0.14657565
1,0,0,1,1,0,-2.254775261
0,0,1,0,1,0,1.233680597
0,0,0,,1,0,-0.836703774
0,0,0,1,1,0,0.656998192
0,0,0,1,1,0,0.534098663
0,0,0,1,1,0,0.760990101
0,0,0,1,1,0,0.827166771
0,0,1,1,1,0,1.025696779
0,0,1,1,1,0,0.553006283
1,0,0,1,1,0,0.827166771
0,0,0,1,1,0,0.600275333
0,0,0,1,1,0,0.9500663
0,0,0,1,1,0,0.808259151
1,1,1,1,1,0,0.467921994
0,0,1,1,1,0,0.886076675
0,0,0,0,1,1,-0.354559469
0,0,0,1,1,0,0.638090572
0,0,1,1,1,0,0.827166771
0,0,,1,1,0,0.155946267
0,0,1,1,1,0,0.403932369
0,0,0,1,1,0,0.354476275
0,0,1,1,1,0,0.93115868
1,0,0,1,1,0,0.798805341
1,0,0,1,1,0,0.222122936
1,0,,1,1,0,0.827166771
0,0,0,1,1,0,0.978427729
0,0,0,1,1,0,0.87443582
0,0,0,1,1,0,0.373383895
0,0,0,1,1,0,0.543552473
1,0,1,1,1,0,0.278845796
0,0,0,1,0,1,0.108677217
0,0,0,1,1,0,0.87443582
0,0,1,1,1,0,0.449014374
0,0,1,1,1,0,-0.524728047
0,0,1,1,1,0,-0.345105659
0,0,0,1,1,0,0.241030556
0,0,0,1,1,0,-0.18439089
0,0,1,1,1,0,-0.15602946
1,0,1,1,1,0,1.120234878
0,0,0,1,1,0,0.080315788
0,1,0,1,0,1,0.382837705
0,0,0,1,1,0,1.139142498
1,0,0,1,1,0,0.827166771
0,0,0,1,1,0,-0.118214221
0,0,0,1,1,0,0.3377557
0,0,1,1,1,0,0.713721052
0,0,0,1,1,0,-0.742165675
0,0,0,1,1,0,0.723174862
0,0,0,0,0,1,-0.042583741
0,,0,1,1,0,-0.704350435
0,0,0,1,1,0,0.004685308
0,0,0,1,1,0,0.817712961
0,0,0,1,1,0,-0.458551378
0,0,0,1,1,0,1.072965828
0,0,0,1,1,0,-0.364013278
0,0,0,1,1,0,0.867169055
0,0,1,1,1,0,0.449014374
0,0,0,1,0,0,-2.226413831
0,0,0,1,1,0,0.846074391
0,0,1,1,1,0,1.044604399
0,0,1,1,1,0,0.808259151
0,0,0,1,1,0,1.035150589
0,0,0,1,1,0,1.120234878
0,0,0,1,1,0,0.86498201
0,0,0,1,1,0,0.987881539
0,0,,1,1,0,1.091873448
0,0,0,1,0,0,0.363930085
0,0,1,1,1,0,0.86498201
0,0,0,1,1,0,1.347126316
0,0,0,1,1,0,1.158050118
0,0,0,1,1,0,1.224226787
0,0,0,1,1,0,0.91225106
0,0,0,1,1,0,1.158050118
0,0,1,1,1,0,1.176957737
0,0,0,0,0,1,0.515191044
0,0,0,1,1,0,1.129688688
0,0,0,1,1,0,0.212669126
0,0,0,1,1,0,0.846074391
0,0,1,1,1,0,-2.888180525
0,1,,1,1,0,0.155946267
0,0,0,1,1,0,1.091873448
0,0,1,1,1,0,0.401745325
0,0,0,1,1,0,0.486829614
0,0,1,0,1,0,0.789351531
0,0,0,1,1,0,0.524644853
0,0,0,1,1,0,0.666452002
0,0,0,1,1,0,-0.590904716
1,0,1,1,1,0,0.968973919
0,0,0,1,1,0,0.91225106
0,0,0,1,0,1,0.382837705
1,0,1,1,1,0,0.656998192
0,0,0,1,1,0,-0.609812336
0,0,0,1,1,0,-0.959603303
0,0,1,1,1,0,-0.288382799
0,0,0,1,1,0,-0.619266146
0,0,0,1,1,0,0.139225691
0,0,0,1,1,0,-2.670742897
0,0,0,1,1,0,0.93115868
0,0,0,1,1,0,0.496283424
0,0,0,1,1,0,-0.269475179
0,0,0,1,1,0,0.609729143
1,0,0,1,1,0,0.704267242
0,0,0,1,1,0,0.704267242
0,0,0,1,1,0,-0.581450906
0,0,0,1,1,0,1.025696779
1,0,1,1,0,1,1.120234878
0,0,1,1,0,1,-2.500574319
0,0,1,1,1,0,-0.439643758
0,0,0,1,1,0,-0.543635667
0,0,1,1,1,0,0.174853887
0,0,0,1,1,0,-0.902880444
1,0,1,1,1,0,0.335568655
0,0,0,1,1,0,0.477375804
1,0,1,1,1,0,0.87443582
0,0,0,1,1,0,0.288299606
0,0,1,1,1,0,1.082419638
0,0,0,1,1,0,0.742082481
0,0,1,1,1,0,1.006789159
0,0,0,1,1,0,0.9500663
0,0,0,1,1,0,1.063512019
1,0,1,1,1,0,0.968973919
0,0,0,1,1,0,0.666452002
0,0,0,1,1,0,1.101327258
0,0,0,1,1,0,0.836620581
0,0,1,1,1,0,1.120234878
0,0,0,1,1,0,0.742082481
0,0,0,1,1,0,0.87443582
0,0,0,1,1,0,0.817712961
0,0,0,1,1,0,1.006789159
0,0,0,1,1,0,0.609729143
0,0,0,0,1,0,0.524644853
0,0,0,1,1,0,0.231576746
0,0,0,1,1,0,1.006789159
0,0,1,0,1,1,-0.345105659
0,0,1,1,1,0,-2.027883823
0,0,1,1,1,0,-0.959603303
0,0,0,1,1,0,0.486829614
1,0,1,1,1,0,0.87443582
0,0,0,1,1,0,-0.099306601
0,0,0,1,1,0,0.760990101
0,0,0,1,1,0,0.647544382
0,0,1,1,1,0,0.92170487
0,0,0,1,1,0,0.987881539
0,0,0,1,1,0,0.590821523
0,0,1,1,1,0,0.486829614
0,0,1,1,1,0,0.534098663
0,0,0,1,0,1,-0.865065204
0,0,1,1,1,0,0.628636763
0,0,0,1,1,0,0.335568655
0,0,1,1,1,0,0.968973919
0,0,0,1,1,0,-0.401828518
0,0,1,1,1,0,-2.169690972
0,0,0,1,0,0,-2.103514303
0,0,1,1,1,0,0.3377557
0,0,0,1,1,0,-2.245321451
0,0,0,1,1,0,0.571913903
0,0,1,1,1,0,0.430106754
1,0,1,1,1,0,0.515191044
0,0,1,1,1,0,0.90279725
0,0,0,1,0,1,0.269391986
0,0,1,1,1,0,0.458468184
0,1,0,1,1,0,-0.505820427
0,0,1,1,1,0,0.798805341
0,0,1,1,1,0,0.760990101
0,0,1,1,0,1,-0.15602946
0,0,1,1,1,1,0.571913903
0,0,1,0,1,0,0.467921994
0,0,1,1,1,0,-0.307290419
0,0,1,1,1,0,0.118131027
1,0,1,1,1,0,0.600275333
1,0,1,0,,0,1.186411547
0,0,1,1,1,0,1.044604399
0,0,0,1,1,0,0.089769597
0,0,1,1,1,1,1.120234878
0,0,1,0,1,1,-0.657081386
1,0,1,1,1,0,-0.354559469
,0,1,1,1,1,-0.562543287
0,0,0,1,0,1,0.231576746
0,0,1,1,1,0,0.93115868
1,0,1,1,0,0,0.704267242
0,0,1,1,1,0,-0.260021369
0,0,1,1,1,0,0.91225106
0,0,1,1,1,0,0.231576746
0,0,1,1,1,0,0.694813432
1,0,1,1,1,0,1.044604399
0,0,1,1,1,0,0.382837705
0,0,0,1,0,0,1.044604399
0,0,1,1,1,0,-0.137121841
1,0,1,1,1,0,0.496283424
0,0,1,1,1,0,1.091873448
0,0,0,1,1,0,0.609729143
0,0,1,0,1,0,0.486829614
0,0,1,1,1,0,-0.770527105
0,0,0,1,1,0,-0.392374708
0,0,1,0,,,1.139142498
,0,1,1,1,0,0.836620581
,0,1,1,1,0,0.590821523
0,0,1,0,0,1,-0.042583741
0,0,1,1,1,1,0.779897721
0,0,0,1,1,0,0.647544382
0,0,1,1,1,0,-0.515274237
0,0,1,1,1,0,0.92170487
0,0,1,1,1,0,0.174853887
0,0,1,1,1,0,-0.14657565
1,0,0,1,1,1,1.120234878
0,0,0,1,1,0,1.262042027
0,0,1,1,1,0,1.120234878
0,0,1,1,1,0,1.290403456
0,0,0,1,1,0,0.590821523
0,0,0,1,1,0,0.363930085
0,0,0,1,1,1,0.174853887
0,0,1,1,1,0,0.89334344
0,0,1,1,1,0,0.515191044
0,0,1,1,1,0,-0.260021369
0,0,1,1,1,0,-0.18439089
0,0,1,1,1,0,0.87443582
1,0,1,1,1,0,0.9500663
0,0,1,1,,0,-0.326198039
0,0,1,0,0,1,0.042500548
0,0,1,1,1,0,1.025696779
0,0,0,1,1,0,0.694813432
0,0,1,1,0,0,-0.364013278
0,0,1,0,1,0,1.262042027
1,0,1,1,1,0,0.685359622
0,0,1,1,1,0,0.335568655
0,0,1,1,1,0,0.288299606
0,0,1,1,1,0,1.158050118
0,0,1,1,1,0,0.553006283
0,0,1,1,1,0,1.120234878
0,0,0,1,1,0,0.94061249
0,0,1,1,1,0,0.477375804
0,0,1,0,1,0,0.534098663
0,0,1,1,1,0,0.779897721
0,0,1,0,0,1,1.101327258
0,0,0,1,1,0,0.704267242
0,0,1,1,0,1,1.139142498
0,0,1,1,1,0,0.91225106
0,0,1,1,1,0,0.553006283
0,0,0,1,1,0,1.384941556
0,0,0,1,1,0,0.798805341
0,0,1,1,1,0,0.87443582
0,0,1,1,1,0,0.628636763
0,0,1,1,1,0,0.968973919
0,0,1,1,0,1,0.685359622
0,0,1,1,1,0,0.89334344
0,0,1,1,1,0,0.798805341
0,0,1,1,1,0,1.176957737
0,0,1,1,1,0,1.176957737
0,0,0,1,1,0,1.006789159
0,0,1,1,1,0,1.139142498
0,0,1,1,1,0,1.309311076
0,0,1,1,1,0,1.025696779
1,0,0,1,1,0,0.968973919
0,0,0,1,1,0,1.082419638
0,0,1,1,1,0,1.403849175
0,0,1,1,0,0,0.496283424
0,0,1,1,0,1,1.082419638
0,0,1,1,1,0,0.987881539
0,0,1,1,1,0,1.441664415
0,0,1,1,1,0,0.779897721
0,0,1,1,1,0,0.836620581
0,0,1,1,1,0,1.233680597
0,0,1,1,1,0,0.326114845
0,0,1,1,1,0,0.91225106
0,0,1,1,1,0,1.176957737
0,0,,1,1,0,0.496283424
0,0,0,1,1,1,1.101327258
0,0,0,1,1,0,1.120234878
0,0,0,1,1,0,0.779897721
0,0,1,1,1,0,0.836620581
0,0,0,1,0,0,1.195865357
0,0,0,1,0,1,1.195865357
0,0,1,1,1,0,1.328218696
0,0,1,1,1,0,0.477375804
0,0,0,1,1,0,1.025696779
0,0,1,1,1,0,1.082419638
0,0,1,1,1,0,0.91225106
0,0,1,1,1,0,1.082419638
0,0,1,1,1,0,0.817712961
0,0,1,1,1,0,-0.600358526
0,0,1,1,1,0,-0.335651849
0,0,1,1,1,0,0.345022465
0,0,1,1,1,0,-0.505820427
0,0,1,1,1,0,0.526831898
0,0,1,1,1,0,0.26212522
0,0,0,1,1,0,-0.354559469
0,0,1,1,1,0,0.004685308
0,0,1,1,1,0,0.28103284
0,0,1,1,0,0,0.110864262
0,0,1,1,1,0,-0.883972824
0,0,1,1,1,0,0.345022465
0,0,1,1,1,0,-0.354559469
0,0,1,0,1,1,-0.940695683
0,0,1,1,1,1,0.697000476
0,0,0,0,0,0,0.526831898
0,0,1,1,1,0,-0.675989006
0,0,0,1,1,0,0.553006283
0,0,1,1,1,0,0.571913903
1,0,1,0,1,0,-0.127668031
0,0,1,0,1,0,0.004685308
0,0,1,1,1,0,-0.14657565
0,0,1,1,1,0,0.496283424
0,0,1,1,1,0,-2.207506212
0,0,0,1,1,0,0.231576746
0,0,1,0,1,1,0.345022465
0,0,1,1,1,1,0.375570939
0,0,0,1,1,0,0.061408168
0,0,1,1,1,0,0.035233782
0,0,1,1,1,0,-0.940695683
0,0,0,1,0,0,-2.018430013
0,0,0,0,0,1,0.734815716
0,0,1,1,1,0,-0.846157584
0,0,1,1,1,0,0.742082481
1,0,1,1,1,0,-0.846157584
0,0,1,0,1,1,-0.127668031
0,0,1,1,1,0,0.704267242
0,0,1,1,1,0,0.193761506
0,1,1,1,0,0,0.392291515
0,0,1,1,1,0,0.177040931
0,0,1,1,1,0,0.184307697
0,0,1,1,0,1,0.382837705
1,0,1,1,1,0,0.609729143
0,0,1,1,1,0,-0.373467088
0,0,1,1,1,0,-0.033129931
0,0,1,1,1,0,-0.581450906
1,0,0,1,1,0,1.025696779
0,0,1,1,1,0,0.779897721
0,0,1,1,1,0,-0.647627576
0,0,1,1,0,1,0.817712961
0,0,0,1,1,0,-0.600358526
0,0,1,1,1,0,-0.449097568
1,0,1,1,1,0,0.789351531
0,0,0,1,1,0,0.817712961
0,0,0,1,1,0,0.581367713
0,0,1,1,1,0,-0.505820427
0,0,1,1,1,0,0.959520109
0,0,1,1,1,0,-2.699104327
1,0,,1,1,0,0.91225106
0,0,0,1,1,0,0.137038647
0,0,1,1,0,1,-0.288382799
0,0,1,1,1,0,-0.335651849
0,0,1,1,1,0,0.779897721
0,0,1,1,1,0,0.987881539
1,0,1,1,1,0,0.846074391
0,0,1,1,1,0,-0.694896625
0,0,0,1,1,1,-0.033129931
0,0,1,1,1,0,0.269391986
0,0,0,1,1,0,-0.033129931
0,0,1,1,1,0,-0.373467088
0,0,0,1,0,0,-0.042583741
0,0,1,1,0,0,0.203215316
1,0,1,1,0,1,-0.345105659
0,0,0,1,1,1,-0.657081386
1,0,1,1,1,0,0.477375804
0,0,1,1,1,0,-0.127668031
0,0,1,1,1,0,-0.22220613
0,0,1,1,1,0,0.30939427
0,0,1,1,0,1,0.933345724
0,0,1,1,1,0,0.602462377
0,0,1,1,1,0,0.782084766
0,0,1,1,0,1,0.139225691
1,0,1,1,1,0,-0.15602946
1,0,1,0,1,0,-0.070945171
1,0,1,0,1,0,-0.827249964
1,0,1,1,1,0,-0.373467088
1,0,1,1,1,0,0.411199134
0,0,1,1,1,0,-0.250567559
0,0,0,1,1,0,-2.179144782
1,0,1,1,1,0,-0.912334253
1,1,1,1,1,0,0.734815716
1,0,0,1,1,0,-0.24111375
1,0,0,1,1,0,-0.874519014
0,0,1,1,1,0,0.87443582
1,0,1,1,1,0,-0.912334253
0,0,1,1,1,0,0.127584837
1,0,1,1,0,1,-0.836703774
1,0,1,1,1,0,0.477375804
0,0,0,1,1,0,-0.392374708
1,0,0,1,1,0,0.609729143
1,0,1,1,1,0,-0.477458997
0,0,0,1,1,0,-0.033129931
1,0,1,1,0,1,0.186494741
0,0,0,1,1,0,-0.496366617
1,1,1,1,1,0,-2.642381468
1,1,1,1,1,0,0.886076675
1,0,0,1,1,0,-0.505820427
1,0,1,1,1,0,-0.042583741
1,0,1,1,1,0,-2.169690972
1,1,1,1,1,0,0.382837705
